"date","country","region","population","p_cases_infected","p_cases_recent","p_cases_active"
2020-04-09,"UA","UA68",1296103,0,NA,NA
2020-04-09,"UA","UA71",1246166,0,NA,NA
2020-04-09,"UA","UA74",1047023,0,0,0
2020-04-09,"UA","UA77",910001,0,0,0
2020-04-10,"UA","UA05",1604270,0.04,NA,NA
2020-04-10,"UA","UA07",1042855,0,NA,NA
2020-04-10,"UA","UA09",2263676,0,0,0
2020-04-10,"UA","UA12",3258705,0.002,NA,NA
2020-04-10,"UA","UA14",4387702,0,NA,NA
2020-04-10,"UA","UA18",1249225,0,0,0
2020-04-10,"UA","UA21",1259497,0,NA,NA
2020-04-10,"UA","UA23",1755663,0.005,NA,NA
2020-04-10,"UA","UA26",1382721,0,NA,NA
2020-04-10,"UA","UA30",2900920,0,0,0
2020-04-10,"UA","UA32",1731673,0.0086879037647583,NA,NA
2020-04-10,"UA","UA35",974724,0.15,NA,NA
2020-04-10,"UA","UA40",381685,0,0,0
2020-04-10,"UA","UA43",1963770,0.05,NA,NA
2020-04-10,"UA","UA46",2535476,0.00658616904500549,NA,NA
2020-04-10,"UA","UA48",1159634,0,0,0
2020-04-10,"UA","UA51",2387282,0,NA,NA
2020-04-10,"UA","UA53",1440684,0.057649667405765,NA,NA
2020-04-10,"UA","UA56",1162049,0,0,0
2020-04-10,"UA","UA59",1115051,0,0,0
2020-04-10,"UA","UA61",1066523,0,0,0
2020-04-10,"UA","UA63",2720342,0.00206185567010309,NA,NA
2020-04-10,"UA","UA65",1063803,0,NA,NA
2020-04-10,"UA","UA68",1296103,0,NA,NA
2020-04-10,"UA","UA71",1246166,0,NA,NA
2020-04-10,"UA","UA74",1047023,0,0,0
2020-04-10,"UA","UA77",910001,0,0,0
2020-04-11,"UA","UA05",1604270,0.00584307178631052,NA,NA
2020-04-11,"UA","UA07",1042855,0.0241157556270096,NA,NA
2020-04-11,"UA","UA09",2263676,0,NA,NA
2020-04-11,"UA","UA12",3258705,0.00503235082674335,NA,NA
2020-04-11,"UA","UA14",4387702,0.00827586206896552,NA,NA
2020-04-11,"UA","UA18",1249225,0.0160583941605839,NA,NA
2020-04-11,"UA","UA21",1259497,0.0232738557020946,NA,NA
2020-04-11,"UA","UA23",1755663,0.00318598168060534,NA,NA
2020-04-11,"UA","UA26",1382721,0.0224550898203593,NA,NA
2020-04-11,"UA","UA30",2900920,0,0,0
2020-04-11,"UA","UA32",1731673,0.00451352093881236,NA,NA
2020-04-11,"UA","UA35",974724,0.00201952204644901,NA,NA
2020-04-11,"UA","UA40",381685,0,0,0
2020-04-11,"UA","UA43",1963770,0.0416666666666667,NA,NA
2020-04-11,"UA","UA46",2535476,0.00339654684404189,NA,NA
2020-04-11,"UA","UA48",1159634,0.00293901542983101,NA,NA
2020-04-11,"UA","UA51",2387282,0.00795321637426901,NA,NA
2020-04-11,"UA","UA53",1440684,0.00709849157054126,NA,NA
2020-04-11,"UA","UA56",1162049,0.00928641251221896,NA,NA
2020-04-11,"UA","UA59",1115051,0.00563380281690141,NA,NA
2020-04-11,"UA","UA61",1066523,0.00338066260987153,NA,NA
2020-04-11,"UA","UA63",2720342,0.00324149108589951,NA,NA
2020-04-11,"UA","UA65",1063803,0.000636132315521629,NA,NA
2020-04-11,"UA","UA68",1296103,0.00267677894267232,NA,NA
2020-04-11,"UA","UA71",1246166,0.00522433927473878,NA,NA
2020-04-11,"UA","UA74",1047023,0.0074002574002574,NA,NA
2020-04-11,"UA","UA77",910001,0,0,0
2020-04-12,"UA","UA05",1604270,0.0062920373182903,NA,NA
2020-04-12,"UA","UA07",1042855,0.0209205020920502,NA,NA
2020-04-12,"UA","UA09",2263676,0,NA,NA
2020-04-12,"UA","UA12",3258705,0.00861688024745912,NA,NA
2020-04-12,"UA","UA14",4387702,0.0034443168771527,NA,NA
2020-04-12,"UA","UA18",1249225,0.0123315825530943,NA,NA
2020-04-12,"UA","UA21",1259497,0.0201342281879195,NA,NA
2020-04-12,"UA","UA23",1755663,0.00214868929952729,NA,NA
2020-04-12,"UA","UA26",1382721,0.0178263369752731,NA,NA
2020-04-12,"UA","UA30",2900920,0,0,0
2020-04-12,"UA","UA32",1731673,0.0034663380064705,NA,NA
2020-04-12,"UA","UA35",974724,0.00205338809034908,NA,NA
2020-04-12,"UA","UA40",381685,0,0,0
2020-04-12,"UA","UA43",1963770,0.0416666666666667,NA,NA
2020-04-12,"UA","UA46",2535476,0.00358994814519346,NA,NA
2020-04-12,"UA","UA48",1159634,0.00517419799931011,NA,NA
2020-04-12,"UA","UA51",2387282,0.00529212531752752,NA,NA
2020-04-12,"UA","UA53",1440684,0.00189184928267381,NA,NA
2020-04-12,"UA","UA56",1162049,0.00622338683262365,NA,NA
2020-04-12,"UA","UA59",1115051,0.00391389432485323,NA,NA
2020-04-12,"UA","UA61",1066523,0.00230520977408944,NA,NA
2020-04-12,"UA","UA63",2720342,0.000873553177549683,NA,NA
2020-04-12,"UA","UA65",1063803,0.00705052878965922,NA,NA
2020-04-12,"UA","UA68",1296103,0.0034980323567993,NA,NA
2020-04-12,"UA","UA71",1246166,0.0109326193663543,NA,NA
2020-04-12,"UA","UA74",1047023,0.00763081395348837,NA,NA
2020-04-12,"UA","UA77",910001,0,0,0
2020-04-13,"UA","UA05",1604270,0.0062920373182903,NA,NA
2020-04-13,"UA","UA07",1042855,0.0209205020920502,NA,NA
2020-04-13,"UA","UA09",2263676,0,NA,NA
2020-04-13,"UA","UA12",3258705,0.00861688024745912,NA,NA
2020-04-13,"UA","UA14",4387702,0.0033955857385399,NA,NA
2020-04-13,"UA","UA18",1249225,0.0126021003500583,NA,NA
2020-04-13,"UA","UA21",1259497,0.0201342281879195,NA,NA
2020-04-13,"UA","UA23",1755663,0.00214868929952729,NA,NA
2020-04-13,"UA","UA26",1382721,0.0178263369752731,NA,NA
2020-04-13,"UA","UA30",2900920,0,0,0
2020-04-13,"UA","UA32",1731673,0.00253048079135036,NA,NA
2020-04-13,"UA","UA35",974724,0.00205338809034908,NA,NA
2020-04-13,"UA","UA40",381685,0,0,0
2020-04-13,"UA","UA43",1963770,0.0416666666666667,NA,NA
2020-04-13,"UA","UA46",2535476,0.00518031480374577,NA,NA
2020-04-13,"UA","UA48",1159634,0.00517419799931011,NA,NA
2020-04-13,"UA","UA51",2387282,0.0060021436227224,NA,NA
2020-04-13,"UA","UA53",1440684,0.00189184928267381,NA,NA
2020-04-13,"UA","UA56",1162049,0.00622338683262365,NA,NA
2020-04-13,"UA","UA59",1115051,0.00385356454720617,NA,NA
2020-04-13,"UA","UA61",1066523,0.00230520977408944,NA,NA
2020-04-13,"UA","UA63",2720342,0.00248925096175605,NA,NA
2020-04-13,"UA","UA65",1063803,0.00696864111498258,NA,NA
2020-04-13,"UA","UA68",1296103,0.0034980323567993,NA,NA
2020-04-13,"UA","UA71",1246166,0.0109326193663543,NA,NA
2020-04-13,"UA","UA74",1047023,0.00763081395348837,NA,NA
2020-04-13,"UA","UA77",910001,0,0,0
2020-04-14,"UA","UA05",1604270,0.00619393421614695,NA,NA
2020-04-14,"UA","UA07",1042855,0.0209205020920502,NA,NA
2020-04-14,"UA","UA09",2263676,0,NA,NA
2020-04-14,"UA","UA12",3258705,0.00861688024745912,NA,NA
2020-04-14,"UA","UA14",4387702,0.0033955857385399,NA,NA
2020-04-14,"UA","UA18",1249225,0.0126021003500583,NA,NA
2020-04-14,"UA","UA21",1259497,0.0201342281879195,NA,NA
2020-04-14,"UA","UA23",1755663,0.00214868929952729,NA,NA
2020-04-14,"UA","UA26",1382721,0.0178263369752731,NA,NA
2020-04-14,"UA","UA30",2900920,0,0,0
2020-04-14,"UA","UA32",1731673,0.00252844500632111,NA,NA
2020-04-14,"UA","UA35",974724,0.00205338809034908,NA,NA
2020-04-14,"UA","UA40",381685,0,0,0
2020-04-14,"UA","UA43",1963770,0.0416666666666667,NA,NA
2020-04-14,"UA","UA46",2535476,0.00518031480374577,NA,NA
2020-04-14,"UA","UA48",1159634,0.00517419799931011,NA,NA
2020-04-14,"UA","UA51",2387282,0.00593849416755037,NA,NA
2020-04-14,"UA","UA53",1440684,0.00189184928267381,NA,NA
2020-04-14,"UA","UA56",1162049,0.00622338683262365,NA,NA
2020-04-14,"UA","UA59",1115051,0.00385356454720617,NA,NA
2020-04-14,"UA","UA61",1066523,0.00230520977408944,NA,NA
2020-04-14,"UA","UA63",2720342,0.00248925096175605,NA,NA
2020-04-14,"UA","UA65",1063803,0.00696864111498258,NA,NA
2020-04-14,"UA","UA68",1296103,0.0034980323567993,NA,NA
2020-04-14,"UA","UA71",1246166,0.0109326193663543,NA,NA
2020-04-14,"UA","UA74",1047023,0.00763081395348837,NA,NA
2020-04-14,"UA","UA77",910001,0,0,0
2020-04-15,"UA","UA05",1604270,0.00619393421614695,NA,NA
2020-04-15,"UA","UA07",1042855,0.0209205020920502,NA,NA
2020-04-15,"UA","UA09",2263676,0,NA,NA
2020-04-15,"UA","UA12",3258705,0.00861688024745912,NA,NA
2020-04-15,"UA","UA14",4387702,0.0033955857385399,NA,NA
2020-04-15,"UA","UA18",1249225,0.0126021003500583,NA,NA
2020-04-15,"UA","UA21",1259497,0.0201342281879195,NA,NA
2020-04-15,"UA","UA23",1755663,0.00214868929952729,NA,NA
2020-04-15,"UA","UA26",1382721,0.0178263369752731,NA,NA
2020-04-15,"UA","UA30",2900920,0,0,0
2020-04-15,"UA","UA32",1731673,0.00298581736750435,NA,NA
2020-04-15,"UA","UA35",974724,0.00205338809034908,NA,NA
2020-04-15,"UA","UA40",381685,0,0,0
2020-04-15,"UA","UA43",1963770,0.0416666666666667,NA,NA
2020-04-15,"UA","UA46",2535476,0.00518031480374577,NA,NA
2020-04-15,"UA","UA48",1159634,0.00517419799931011,NA,NA
2020-04-15,"UA","UA51",2387282,0.00593849416755037,NA,NA
2020-04-15,"UA","UA53",1440684,0.00180641276531687,NA,NA
2020-04-15,"UA","UA56",1162049,0.00622338683262365,NA,NA
2020-04-15,"UA","UA59",1115051,0.00385356454720617,NA,NA
2020-04-15,"UA","UA61",1066523,0.00230520977408944,NA,NA
2020-04-15,"UA","UA63",2720342,0.00248925096175605,NA,NA
2020-04-15,"UA","UA65",1063803,0.00696864111498258,NA,NA
2020-04-15,"UA","UA68",1296103,0.0034980323567993,NA,NA
2020-04-15,"UA","UA71",1246166,0.0109326193663543,NA,NA
2020-04-15,"UA","UA74",1047023,0.00763081395348837,NA,NA
2020-04-15,"UA","UA77",910001,0,0,0
2020-04-16,"UA","UA05",1604270,0.00619393421614695,NA,NA
2020-04-16,"UA","UA07",1042855,0.0209205020920502,NA,NA
2020-04-16,"UA","UA09",2263676,0,NA,NA
2020-04-16,"UA","UA12",3258705,0.00861688024745912,NA,NA
2020-04-16,"UA","UA14",4387702,0.0033955857385399,NA,NA
2020-04-16,"UA","UA18",1249225,0.0126021003500583,NA,NA
2020-04-16,"UA","UA21",1259497,0.0201342281879195,NA,NA
2020-04-16,"UA","UA23",1755663,0.00214868929952729,NA,NA
2020-04-16,"UA","UA26",1382721,0.0178263369752731,NA,NA
2020-04-16,"UA","UA30",2900920,0,0,0
2020-04-16,"UA","UA32",1731673,0.00382262996941896,NA,NA
2020-04-16,"UA","UA35",974724,0.00205338809034908,NA,NA
2020-04-16,"UA","UA40",381685,0,0,0
2020-04-16,"UA","UA43",1963770,0.0416666666666667,NA,NA
2020-04-16,"UA","UA46",2535476,0.00518031480374577,NA,NA
2020-04-16,"UA","UA48",1159634,0.00517419799931011,NA,NA
2020-04-16,"UA","UA51",2387282,0.00593849416755037,NA,NA
2020-04-16,"UA","UA53",1440684,0.00180641276531687,NA,NA
2020-04-16,"UA","UA56",1162049,0.00622338683262365,NA,NA
2020-04-16,"UA","UA59",1115051,0.00385356454720617,NA,NA
2020-04-16,"UA","UA61",1066523,0.00230520977408944,NA,NA
2020-04-16,"UA","UA63",2720342,0.00248925096175605,NA,NA
2020-04-16,"UA","UA65",1063803,0.00696864111498258,NA,NA
2020-04-16,"UA","UA68",1296103,0.0034980323567993,NA,NA
2020-04-16,"UA","UA71",1246166,0.0109326193663543,NA,NA
2020-04-16,"UA","UA74",1047023,0.00763081395348837,NA,NA
2020-04-16,"UA","UA77",910001,0,0,0
2020-04-17,"UA","UA05",1604270,0.00619393421614695,NA,NA
2020-04-17,"UA","UA07",1042855,0.0209205020920502,NA,NA
2020-04-17,"UA","UA09",2263676,0,NA,NA
2020-04-17,"UA","UA12",3258705,0.00861688024745912,NA,NA
2020-04-17,"UA","UA14",4387702,0.0033955857385399,NA,NA
2020-04-17,"UA","UA18",1249225,0.0126021003500583,NA,NA
2020-04-17,"UA","UA21",1259497,0.0201342281879195,NA,NA
2020-04-17,"UA","UA23",1755663,0.00214868929952729,NA,NA
2020-04-17,"UA","UA26",1382721,0.0178263369752731,NA,NA
2020-04-17,"UA","UA30",2900920,0,0,0
2020-04-17,"UA","UA32",1731673,0.00418410041841004,NA,NA
2020-04-17,"UA","UA35",974724,0.00205338809034908,NA,NA
2020-04-17,"UA","UA40",381685,0,0,0
2020-04-17,"UA","UA43",1963770,0.0416666666666667,NA,NA
2020-04-17,"UA","UA46",2535476,0.00518031480374577,NA,NA
2020-04-17,"UA","UA48",1159634,0.00517419799931011,NA,NA
2020-04-17,"UA","UA51",2387282,0.00593849416755037,NA,NA
2020-04-17,"UA","UA53",1440684,0.00180641276531687,NA,NA
2020-04-17,"UA","UA56",1162049,0.00622338683262365,NA,NA
2020-04-17,"UA","UA59",1115051,0.00385356454720617,NA,NA
2020-04-17,"UA","UA61",1066523,0.00230520977408944,NA,NA
2020-04-17,"UA","UA63",2720342,0.00248925096175605,NA,NA
2020-04-17,"UA","UA65",1063803,0.00696864111498258,NA,NA
2020-04-17,"UA","UA68",1296103,0.0034980323567993,NA,NA
2020-04-17,"UA","UA71",1246166,0.0109326193663543,NA,NA
2020-04-17,"UA","UA74",1047023,0.00763081395348837,NA,NA
2020-04-17,"UA","UA77",910001,0,0,0
2020-04-18,"UA","UA05",1604270,0.00619393421614695,NA,NA
2020-04-18,"UA","UA07",1042855,0.0209205020920502,NA,NA
2020-04-18,"UA","UA09",2263676,0,NA,NA
2020-04-18,"UA","UA12",3258705,0.00861688024745912,NA,NA
2020-04-18,"UA","UA14",4387702,0.0033955857385399,NA,NA
2020-04-18,"UA","UA18",1249225,0.0126021003500583,NA,NA
2020-04-18,"UA","UA21",1259497,0.0201342281879195,NA,NA
2020-04-18,"UA","UA23",1755663,0.00214868929952729,NA,NA
2020-04-18,"UA","UA26",1382721,0.0178263369752731,NA,NA
2020-04-18,"UA","UA30",2900920,0,0,0
2020-04-18,"UA","UA32",1731673,0.00475258596589321,NA,NA
2020-04-18,"UA","UA35",974724,0.00205338809034908,NA,NA
2020-04-18,"UA","UA40",381685,0,0,0
2020-04-18,"UA","UA43",1963770,0.0416666666666667,NA,NA
2020-04-18,"UA","UA46",2535476,0.00518031480374577,NA,NA
2020-04-18,"UA","UA48",1159634,0.00517419799931011,NA,NA
2020-04-18,"UA","UA51",2387282,0.00593849416755037,NA,NA
2020-04-18,"UA","UA53",1440684,0.00180641276531687,NA,NA
2020-04-18,"UA","UA56",1162049,0.00622338683262365,NA,NA
2020-04-18,"UA","UA59",1115051,0.00385356454720617,NA,NA
2020-04-18,"UA","UA61",1066523,0.00230520977408944,NA,NA
2020-04-18,"UA","UA63",2720342,0.00248925096175605,NA,NA
2020-04-18,"UA","UA65",1063803,0.00696864111498258,NA,NA
2020-04-18,"UA","UA68",1296103,0.0034980323567993,NA,NA
2020-04-18,"UA","UA71",1246166,0.0109326193663543,NA,NA
2020-04-18,"UA","UA74",1047023,0.00763081395348837,NA,NA
2020-04-18,"UA","UA77",910001,0,0,0
2020-04-19,"UA","UA05",1604270,0.00619393421614695,NA,NA
2020-04-19,"UA","UA07",1042855,0.0206504904491482,NA,NA
2020-04-19,"UA","UA09",2263676,0,NA,NA
2020-04-19,"UA","UA12",3258705,0.00861688024745912,NA,NA
2020-04-19,"UA","UA14",4387702,0.0033955857385399,NA,NA
2020-04-19,"UA","UA18",1249225,0.0126021003500583,NA,NA
2020-04-19,"UA","UA21",1259497,0.0201342281879195,NA,NA
2020-04-19,"UA","UA23",1755663,0.00214868929952729,NA,NA
2020-04-19,"UA","UA26",1382721,0.0178263369752731,NA,NA
2020-04-19,"UA","UA30",2900920,0,0,0
2020-04-19,"UA","UA32",1731673,0.00447133087848501,NA,NA
2020-04-19,"UA","UA35",974724,0.00205338809034908,NA,NA
2020-04-19,"UA","UA40",381685,0,0,0
2020-04-19,"UA","UA43",1963770,0.0416666666666667,NA,NA
2020-04-19,"UA","UA46",2535476,0.00518031480374577,NA,NA
2020-04-19,"UA","UA48",1159634,0.00517419799931011,NA,NA
2020-04-19,"UA","UA51",2387282,0.00593849416755037,NA,NA
2020-04-19,"UA","UA53",1440684,0.00180641276531687,NA,NA
2020-04-19,"UA","UA56",1162049,0.00622338683262365,NA,NA
2020-04-19,"UA","UA59",1115051,0.00385356454720617,NA,NA
2020-04-19,"UA","UA61",1066523,0.00230520977408944,NA,NA
2020-04-19,"UA","UA63",2720342,0.00248925096175605,NA,NA
2020-04-19,"UA","UA65",1063803,0.00696864111498258,NA,NA
2020-04-19,"UA","UA68",1296103,0.0034980323567993,NA,NA
2020-04-19,"UA","UA71",1246166,0.0109326193663543,NA,NA
2020-04-19,"UA","UA74",1047023,0.00763081395348837,NA,NA
2020-04-19,"UA","UA77",910001,0,0,0
2020-04-20,"UA","UA05",1604270,0.00619393421614695,NA,NA
2020-04-20,"UA","UA07",1042855,0.0206504904491482,NA,NA
2020-04-20,"UA","UA09",2263676,0,NA,NA
2020-04-20,"UA","UA12",3258705,0.00861688024745912,NA,NA
2020-04-20,"UA","UA14",4387702,0.0033955857385399,NA,NA
2020-04-20,"UA","UA18",1249225,0.0126021003500583,NA,NA
2020-04-20,"UA","UA21",1259497,0.0201342281879195,NA,NA
2020-04-20,"UA","UA23",1755663,0.00214868929952729,NA,NA
2020-04-20,"UA","UA26",1382721,0.0178263369752731,NA,NA
2020-04-20,"UA","UA30",2900920,0,0,0
2020-04-20,"UA","UA32",1731673,0.00504625735912532,NA,NA
2020-04-20,"UA","UA35",974724,0.00205338809034908,NA,NA
2020-04-20,"UA","UA40",381685,0,0,0
2020-04-20,"UA","UA43",1963770,0.0416666666666667,NA,NA
2020-04-20,"UA","UA46",2535476,0.00518031480374577,NA,NA
2020-04-20,"UA","UA48",1159634,0.00517419799931011,NA,NA
2020-04-20,"UA","UA51",2387282,0.00593849416755037,NA,NA
2020-04-20,"UA","UA53",1440684,0.00180641276531687,NA,NA
2020-04-20,"UA","UA56",1162049,0.00622338683262365,NA,NA
2020-04-20,"UA","UA59",1115051,0.00385356454720617,NA,NA
2020-04-20,"UA","UA61",1066523,0.00230520977408944,NA,NA
2020-04-20,"UA","UA63",2720342,0.00248925096175605,NA,NA
2020-04-20,"UA","UA65",1063803,0.00696864111498258,NA,NA
2020-04-20,"UA","UA68",1296103,0.0034980323567993,NA,NA
2020-04-20,"UA","UA71",1246166,0.0109326193663543,NA,NA
2020-04-20,"UA","UA74",1047023,0.00763081395348837,NA,NA
2020-04-20,"UA","UA77",910001,0,0,0
2020-04-21,"UA","UA05",1604270,0.00619393421614695,NA,NA
2020-04-21,"UA","UA07",1042855,0.0206504904491482,NA,NA
2020-04-21,"UA","UA09",2263676,0,NA,NA
2020-04-21,"UA","UA12",3258705,0.00861688024745912,NA,NA
2020-04-21,"UA","UA14",4387702,0.0033955857385399,NA,NA
2020-04-21,"UA","UA18",1249225,0.0126021003500583,NA,NA
2020-04-21,"UA","UA21",1259497,0.0201342281879195,NA,NA
2020-04-21,"UA","UA23",1755663,0.00214868929952729,NA,NA
2020-04-21,"UA","UA26",1382721,0.0178263369752731,NA,NA
2020-04-21,"UA","UA30",2900920,0,0,0
2020-04-21,"UA","UA32",1731673,0.00526008182349503,NA,NA
2020-04-21,"UA","UA35",974724,0.00205338809034908,NA,NA
2020-04-21,"UA","UA40",381685,0,0,0
2020-04-21,"UA","UA43",1963770,0.0416666666666667,NA,NA
2020-04-21,"UA","UA46",2535476,0.00518031480374577,NA,NA
2020-04-21,"UA","UA48",1159634,0.00517419799931011,NA,NA
2020-04-21,"UA","UA51",2387282,0.00593849416755037,NA,NA
2020-04-21,"UA","UA53",1440684,0.00180641276531687,NA,NA
2020-04-21,"UA","UA56",1162049,0.00622338683262365,NA,NA
2020-04-21,"UA","UA59",1115051,0.00385356454720617,NA,NA
2020-04-21,"UA","UA61",1066523,0.00230520977408944,NA,NA
2020-04-21,"UA","UA63",2720342,0.00248925096175605,NA,NA
2020-04-21,"UA","UA65",1063803,0.00696864111498258,NA,NA
2020-04-21,"UA","UA68",1296103,0.0034980323567993,NA,NA
2020-04-21,"UA","UA71",1246166,0.0109326193663543,NA,NA
2020-04-21,"UA","UA74",1047023,0.00763081395348837,NA,NA
2020-04-21,"UA","UA77",910001,0,0,0
2020-04-22,"UA","UA05",1604270,0.00619393421614695,NA,NA
2020-04-22,"UA","UA07",1042855,0.0206504904491482,NA,NA
2020-04-22,"UA","UA09",2263676,0,NA,NA
2020-04-22,"UA","UA12",3258705,0.00861688024745912,NA,NA
2020-04-22,"UA","UA14",4387702,0.0033955857385399,NA,NA
2020-04-22,"UA","UA18",1249225,0.0126021003500583,NA,NA
2020-04-22,"UA","UA21",1259497,0.0201342281879195,NA,NA
2020-04-22,"UA","UA23",1755663,0.00214868929952729,NA,NA
2020-04-22,"UA","UA26",1382721,0.0178263369752731,NA,NA
2020-04-22,"UA","UA30",2900920,0,0,0
2020-04-22,"UA","UA32",1731673,0.00526008182349503,NA,NA
2020-04-22,"UA","UA35",974724,0.00205338809034908,NA,NA
2020-04-22,"UA","UA40",381685,0,0,0
2020-04-22,"UA","UA43",1963770,0.0416666666666667,NA,NA
2020-04-22,"UA","UA46",2535476,0.00518031480374577,NA,NA
2020-04-22,"UA","UA48",1159634,0.00517419799931011,NA,NA
2020-04-22,"UA","UA51",2387282,0.00593849416755037,NA,NA
2020-04-22,"UA","UA53",1440684,0.00180641276531687,NA,NA
2020-04-22,"UA","UA56",1162049,0.00622338683262365,NA,NA
2020-04-22,"UA","UA59",1115051,0.00385356454720617,NA,NA
2020-04-22,"UA","UA61",1066523,0.00230520977408944,NA,NA
2020-04-22,"UA","UA63",2720342,0.00248925096175605,NA,NA
2020-04-22,"UA","UA65",1063803,0.00696864111498258,NA,NA
2020-04-22,"UA","UA68",1296103,0.0034980323567993,NA,NA
2020-04-22,"UA","UA71",1246166,0.0109326193663543,NA,NA
2020-04-22,"UA","UA74",1047023,0.00763081395348837,NA,NA
2020-04-22,"UA","UA77",910001,0,0,0
2020-04-23,"UA","UA05",1604270,0.00619393421614695,NA,NA
2020-04-23,"UA","UA07",1042855,0.0206504904491482,NA,NA
2020-04-23,"UA","UA09",2263676,0,NA,NA
2020-04-23,"UA","UA12",3258705,0.00861688024745912,NA,NA
2020-04-23,"UA","UA14",4387702,0.0033955857385399,NA,NA
2020-04-23,"UA","UA18",1249225,0.0126021003500583,NA,NA
2020-04-23,"UA","UA21",1259497,0.0201342281879195,NA,NA
2020-04-23,"UA","UA23",1755663,0.00214868929952729,NA,NA
2020-04-23,"UA","UA26",1382721,0.0178263369752731,NA,NA
2020-04-23,"UA","UA30",2900920,0,0,0
2020-04-23,"UA","UA32",1731673,0.00519180847995385,NA,NA
2020-04-23,"UA","UA35",974724,0.00205338809034908,NA,NA
2020-04-23,"UA","UA40",381685,0,0,0
2020-04-23,"UA","UA43",1963770,0.0416666666666667,NA,NA
