"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country"
"18","FR","FR18",319600,0,0,NA,NA,10,1,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"19","FR","FR19",252235,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"20","FR","FR21",538505,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"21","FR","FR22",612383,0,0,NA,NA,210,4,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"22","FR","FR23",127919,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"23","FR","FR24",426607,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"24","FR","FR25",542509,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"25","FR","FR26",499313,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"26","FR","FR27",603194,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"27","FR","FR28",440291,0,0,NA,NA,25,1,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"28","FR","FR29",929286,0.00496277915632754,0.00611111111111111,NA,NA,403,6,0.00496277915632754,0.00611111111111111,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"29","FR","FR2A",145998,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"30","FR","FR2B",168869,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"31","FR","FR30",726285,0,0,NA,NA,31,2,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"32","FR","FR31",1268370,0.0538720538720539,0.03875,0,0,297,8,0.0538720538720539,0.03875,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"33","FR","FR32",195489,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"34","FR","FR33",1479277,0.0211267605633803,0.015,0,0,426,10,0.0211267605633803,0.015,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"35","FR","FR34",1062617,0.0297029702970297,0.0466666666666667,0,0,202,10,0.0297029702970297,0.0466666666666667,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"36","FR","FR35",1015470,0.0393782383419689,0.0392471655328798,0.00737100737100737,0.00375,1930,30,0.0393782383419689,0.0392471655328798,0.00737100737100737,0.00375,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"37","FR","FR36",238261,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"38","FR","FR37",605819,0,0,NA,NA,20,2,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"39","FR","FR38",1233759,0.0376811594202899,0.0363846153846154,NA,NA,345,10,0.0376811594202899,0.0363846153846154,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"40","FR","FR39",271973,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"41","FR","FR40",397766,0.05,0.04,NA,NA,120,3,0.05,0.04,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"42","FR","FR41",340729,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"43","FR","FR42",766729,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"44","FR","FR43",231877,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"45","FR","FR44",1317685,0.027027027027027,0.0285185185185185,NA,NA,259,6,0.027027027027027,0.0285185185185185,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"46","FR","FR45",674913,0,0,NA,NA,8,1,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"47","FR","FR46",181232,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"48","FR","FR47",342500,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"49","FR","FR48",81281,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"50","FR","FR49",808298,0.1,0.0666666666666667,NA,NA,40,2,0.1,0.0666666666666667,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"51","FR","FR50",517121,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"52","FR","FR51",579533,0.0444444444444444,0.0444444444444444,NA,NA,45,1,0.0444444444444444,0.0444444444444444,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"53","FR","FR52",191004,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"54","FR","FR53",317006,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"55","FR","FR54",746502,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"56","FR","FR55",200509,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"57","FR","FR56",744663,0,0,NA,NA,105,2,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"58","FR","FR57",1066667,0,0,0,0,35,2,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"59","FR","FR58",226997,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"60","FR","FR59",2617939,0.0251428571428571,0.0238095238095238,NA,NA,875,7,0.0251428571428571,0.0238095238095238,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"61","FR","FR60",823668,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"62","FR","FR61",301421,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"63","FR","FR62",1489209,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"64","FR","FR63",649643,0.0303030303030303,0.0812745098039216,0,0,231,4,0.0303030303030303,0.0812745098039216,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"65","FR","FR64",674908,0,0,NA,NA,10,1,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"66","FR","FR65",237945,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"67","FR","FR66",457238,0.075,0.075,NA,NA,40,1,0.075,0.075,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"68","FR","FR67",1115226,0.128571428571429,0.165,NA,NA,70,2,0.128571428571429,0.165,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"69","FR","FR68",765634,0.03,0.03,NA,NA,100,1,0.03,0.03,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"70","FR","FR69",1756069,0.0400471142520612,0.0362535014005602,0,0,849,17,0.0400471142520612,0.0362535014005602,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"71","FR","FR70",247311,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"72","FR","FR71",574874,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"73","FR","FR72",579497,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"74","FR","FR73",428751,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"75","FR","FR74",760979,0.0198019801980198,0.01,NA,NA,101,2,0.0198019801980198,0.01,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"76","FR","FR75",2268265,0.041429731925264,0.0653454184704185,0,0,1231,24,0.041429731925264,0.0653454184704185,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"77","FR","FR76",1275952,0,0,NA,NA,10,1,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"78","FR","FR77",1347008,0,0,NA,NA,5,1,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"79","FR","FR78",1435448,0.0298507462686567,0.0563636363636364,NA,NA,201,5,0.0298507462686567,0.0563636363636364,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"80","FR","FR79",380569,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"81","FR","FR80",583388,0,0,NA,NA,15,1,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"82","FR","FR81",387099,0,0,NA,NA,50,1,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"83","FR","FR82",248227,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"84","FR","FR83",1026222,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"85","FR","FR84",555240,0,0,NA,NA,50,1,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"86","FR","FR85",654096,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"87","FR","FR86",438566,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"88","FR","FR87",384781,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"89","FR","FR88",392846,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"90","FR","FR89",353366,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"91","FR","FR90",146475,0,0,0,0,0,0,0,0,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"92","FR","FR91",1233645,0.0263713080168776,0.0204761904761905,0,0,948,21,0.0263713080168776,0.0204761904761905,0,0,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"93","FR","FR92",1590749,0,0,NA,NA,25,2,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"94","FR","FR93",1534895,0.0333333333333333,0.0333333333333333,NA,NA,60,1,0.0333333333333333,0.0333333333333333,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"95","FR","FR94",1340868,0.115384615384615,0.115384615384615,NA,NA,26,1,0.115384615384615,0.115384615384615,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
"96","FR","FR95",1187836,0,0,NA,NA,14,2,0,0,NA,NA,64207050,0.0467071461933676,0,2141,30,0.019688175994793,10278,0.000226030745859343,6265,0.0243461690051117,0.000168460935380536
